id,id_short,municipio,group,year,value
0300906001,06001,Alcoy/Alcoi,renta_media_por_hogar,2016,26146
0300906002,06002,Alcoy/Alcoi,renta_media_por_hogar,2016,22063
0300906003,06003,Alcoy/Alcoi,renta_media_por_hogar,2016,27691
0300906004,06004,Alcoy/Alcoi,renta_media_por_hogar,2016,25693
0300906005,06005,Alcoy/Alcoi,renta_media_por_hogar,2016,33071
0300907001,07001,Alcoy/Alcoi,renta_media_por_hogar,2016,29961
0300907002,07002,Alcoy/Alcoi,renta_media_por_hogar,2016,23021
0300907003,07003,Alcoy/Alcoi,renta_media_por_hogar,2016,21246
0300907005,07005,Alcoy/Alcoi,renta_media_por_hogar,2016,17545
0300907007,07007,Alcoy/Alcoi,renta_media_por_hogar,2016,21879
0300907008,07008,Alcoy/Alcoi,renta_media_por_hogar,2016,19573
0300908001,08001,Alcoy/Alcoi,renta_media_por_hogar,2016,23252
0300908002,08002,Alcoy/Alcoi,renta_media_por_hogar,2016,27058
0300908003,08003,Alcoy/Alcoi,renta_media_por_hogar,2016,36593
0300908004,08004,Alcoy/Alcoi,renta_media_por_hogar,2016,24928
0300908005,08005,Alcoy/Alcoi,renta_media_por_hogar,2016,20830
0300908006,08006,Alcoy/Alcoi,renta_media_por_hogar,2016,20692
0300908007,08007,Alcoy/Alcoi,renta_media_por_hogar,2016,29284
0301001001,01001,Alfafara,renta_media_por_hogar,2016,22974
0301101001,01001,"Alfàs del Pi, l'",renta_media_por_hogar,2016,23545
0301101002,01002,"Alfàs del Pi, l'",renta_media_por_hogar,2016,22680
0301101003,01003,"Alfàs del Pi, l'",renta_media_por_hogar,2016,22177
0301101004,01004,"Alfàs del Pi, l'",renta_media_por_hogar,2016,23910
0301101005,01005,"Alfàs del Pi, l'",renta_media_por_hogar,2016,22969
0301101006,01006,"Alfàs del Pi, l'",renta_media_por_hogar,2016,19047
0301101007,01007,"Alfàs del Pi, l'",renta_media_por_hogar,2016,23051
0301101008,01008,"Alfàs del Pi, l'",renta_media_por_hogar,2016,23951
0301201001,01001,Algorfa,renta_media_por_hogar,2016,14987
0301301001,01001,Algueña,renta_media_por_hogar,2016,21391
0301401001,01001,Alicante/Alacant,renta_media_por_hogar,2016,38856
0301401002,01002,Alicante/Alacant,renta_media_por_hogar,2016,39600
0301401003,01003,Alicante/Alacant,renta_media_por_hogar,2016,33300
0301401004,01004,Alicante/Alacant,renta_media_por_hogar,2016,32723
0301401005,01005,Alicante/Alacant,renta_media_por_hogar,2016,44621
0301401006,01006,Alicante/Alacant,renta_media_por_hogar,2016,34941
0301401007,01007,Alicante/Alacant,renta_media_por_hogar,2016,45202
0301401008,01008,Alicante/Alacant,renta_media_por_hogar,2016,45830
0301401009,01009,Alicante/Alacant,renta_media_por_hogar,2016,35592
0301401010,01010,Alicante/Alacant,renta_media_por_hogar,2016,35053
0301401011,01011,Alicante/Alacant,renta_media_por_hogar,2016,30333
0301401012,01012,Alicante/Alacant,renta_media_por_hogar,2016,20741
0301401013,01013,Alicante/Alacant,renta_media_por_hogar,2016,16790
0301401014,01014,Alicante/Alacant,renta_media_por_hogar,2016,30587
0301401015,01015,Alicante/Alacant,renta_media_por_hogar,2016,45101
0301401017,01017,Alicante/Alacant,renta_media_por_hogar,2016,36928
0301401018,01018,Alicante/Alacant,renta_media_por_hogar,2016,34036
0301401019,01019,Alicante/Alacant,renta_media_por_hogar,2016,28697
0301401020,01020,Alicante/Alacant,renta_media_por_hogar,2016,40476
0301401021,01021,Alicante/Alacant,renta_media_por_hogar,2016,39499
0301401022,01022,Alicante/Alacant,renta_media_por_hogar,2016,34412
0301401023,01023,Alicante/Alacant,renta_media_por_hogar,2016,47373
0301401026,01026,Alicante/Alacant,renta_media_por_hogar,2016,24765
0301403001,03001,Alicante/Alacant,renta_media_por_hogar,2016,23164
0301403002,03002,Alicante/Alacant,renta_media_por_hogar,2016,21265
0301403003,03003,Alicante/Alacant,renta_media_por_hogar,2016,20044
0301403004,03004,Alicante/Alacant,renta_media_por_hogar,2016,19201
0301403005,03005,Alicante/Alacant,renta_media_por_hogar,2016,18913
0301403006,03006,Alicante/Alacant,renta_media_por_hogar,2016,19323
0301403007,03007,Alicante/Alacant,renta_media_por_hogar,2016,17962
0301403008,03008,Alicante/Alacant,renta_media_por_hogar,2016,18399
0301403009,03009,Alicante/Alacant,renta_media_por_hogar,2016,19141
0301403010,03010,Alicante/Alacant,renta_media_por_hogar,2016,24201
0301403011,03011,Alicante/Alacant,renta_media_por_hogar,2016,20311
0301403012,03012,Alicante/Alacant,renta_media_por_hogar,2016,17179
0301403013,03013,Alicante/Alacant,renta_media_por_hogar,2016,20141
0301403014,03014,Alicante/Alacant,renta_media_por_hogar,2016,16748
0301403015,03015,Alicante/Alacant,renta_media_por_hogar,2016,16890
0301403016,03016,Alicante/Alacant,renta_media_por_hogar,2016,39060
0301403017,03017,Alicante/Alacant,renta_media_por_hogar,2016,21125
0301403018,03018,Alicante/Alacant,renta_media_por_hogar,2016,18435
0301403019,03019,Alicante/Alacant,renta_media_por_hogar,2016,20879
0301403020,03020,Alicante/Alacant,renta_media_por_hogar,2016,17316
0301403021,03021,Alicante/Alacant,renta_media_por_hogar,2016,18033
0301403022,03022,Alicante/Alacant,renta_media_por_hogar,2016,18553
0301403023,03023,Alicante/Alacant,renta_media_por_hogar,2016,19315
0301403024,03024,Alicante/Alacant,renta_media_por_hogar,2016,21481
0301403025,03025,Alicante/Alacant,renta_media_por_hogar,2016,16982
0301403026,03026,Alicante/Alacant,renta_media_por_hogar,2016,15663
0301403027,03027,Alicante/Alacant,renta_media_por_hogar,2016,15839
0301403028,03028,Alicante/Alacant,renta_media_por_hogar,2016,17136
0301403029,03029,Alicante/Alacant,renta_media_por_hogar,2016,24968
0301403030,03030,Alicante/Alacant,renta_media_por_hogar,2016,26714
0301403031,03031,Alicante/Alacant,renta_media_por_hogar,2016,19745
