Atlas de Distribución de Renta de los Hogares
Lugo
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
2705501001 Samos sección 01001	9064.0	8716.0	20256.0	20090.0	
27057 Sarria	9491.0	9242.0	23399.0	22938.0	
2705701 Sarria distrito 01	9734.0	9511.0	23284.0	22852.0	
2705701001 Sarria sección 01001	10064.0	9799.0	24631.0	24036.0	
2705701002 Sarria sección 01002	10218.0	10263.0	23684.0	23816.0	
2705701003 Sarria sección 01003	9816.0	9202.0	23211.0	21799.0	
2705701004 Sarria sección 01004	10002.0	9789.0	23108.0	22686.0	
2705701005 Sarria sección 01005	8266.0	8012.0	20322.0	20285.0	
2705701006 Sarria sección 01006	9742.0	9237.0	24169.0	23249.0	
2705701007 Sarria sección 01007	9044.0	""	21674.0	""	
2705702 Sarria distrito 02	9106.0	8842.0	24624.0	24392.0	
2705702001 Sarria sección 02001	9106.0	8842.0	24624.0	24392.0	
2705703 Sarria distrito 03	8533.0	8194.0	23071.0	22552.0	
2705703001 Sarria sección 03001	8533.0	8194.0	23071.0	22552.0	
2705704 Sarria distrito 04	8674.0	8348.0	23671.0	22720.0	
