Atlas de Distribución de Renta de los Hogares
Zaragoza
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
5009601 Embid de Ariza distrito 01	.	.	.	.	
5009601001 Embid de Ariza sección 01001	.	.	.	.	
50098 Encinacorba	13466.0	13381.0	23833.0	23990.0	
5009801 Encinacorba distrito 01	13466.0	13381.0	23833.0	23990.0	
5009801001 Encinacorba sección 01001	13466.0	13381.0	23833.0	23990.0	
50099 Épila	9108.0	9043.0	25773.0	25261.0	
5009901 Épila distrito 01	10121.0	9944.0	27284.0	26509.0	
5009901001 Épila sección 01001	10860.0	10685.0	29177.0	28472.0	
5009901002 Épila sección 01002	9133.0	8976.0	24734.0	23943.0	
5009902 Épila distrito 02	5678.0	5614.0	17588.0	16684.0	
5009902001 Épila sección 02001	5678.0	5614.0	17588.0	16684.0	
5009903 Épila distrito 03	10893.0	10928.0	31080.0	31707.0	
5009903001 Épila sección 03001	10893.0	10928.0	31080.0	31707.0	
50100 Erla	11775.0	12043.0	27605.0	29031.0	
5010001 Erla distrito 01	11775.0	12043.0	27605.0	29031.0	
5010001001 Erla sección 01001	11775.0	12043.0	27605.0	29031.0	
50101 Escatrón	12105.0	13190.0	26585.0	29271.0	
5010101 Escatrón distrito 01	12105.0	13190.0	26585.0	29271.0	
5010101001 Escatrón sección 01001	12105.0	13190.0	26585.0	29271.0	
50102 Fabara	8597.0	8759.0	23067.0	23003.0	
5010201 Fabara distrito 01	8597.0	8759.0	23067.0	23003.0	
5010201001 Fabara sección 01001	8597.0	8759.0	23067.0	23003.0	
50104 Farlete	14533.0	13783.0	40120.0	38670.0	
5010401 Farlete distrito 01	14533.0	13783.0	40120.0	38670.0	
5010401001 Farlete sección 01001	14533.0	13783.0	40120.0	38670.0	
50105 Fayón	10038.0	9803.0	21177.0	20989.0	
5010501 Fayón distrito 01	10038.0	9803.0	21177.0	20989.0	
5010501001 Fayón sección 01001	10038.0	9803.0	21177.0	20989.0	
50106 Fayos, Los	13647.0	13023.0	26892.0	26779.0	
5010601 Fayos, Los distrito 01	13647.0	13023.0	26892.0	26779.0	
5010601001 Fayos, Los sección 01001	13647.0	13023.0	26892.0	26779.0	
50107 Figueruelas	12547.0	12224.0	33206.0	30948.0	
5010701 Figueruelas distrito 01	12547.0	12224.0	33206.0	30948.0	
5010701001 Figueruelas sección 01001	12547.0	12224.0	33206.0	30948.0	
50108 Fombuena	.	.	.	.	
5010801 Fombuena distrito 01	.	.	.	.	
5010801001 Fombuena sección 01001	.	.	.	.	
50109 Frago, El	16623.0	17329.0	31762.0	33678.0	
5010901 Frago, El distrito 01	16623.0	17329.0	31762.0	33678.0	
5010901001 Frago, El sección 01001	16623.0	17329.0	31762.0	33678.0	
50110 Frasno, El	11946.0	11461.0	25081.0	24086.0	
5011001 Frasno, El distrito 01	11946.0	11461.0	25081.0	24086.0	
5011001001 Frasno, El sección 01001	11946.0	11461.0	25081.0	24086.0	
50111 Fréscano	10796.0	10446.0	23846.0	23097.0	
5011101 Fréscano distrito 01	10796.0	10446.0	23846.0	23097.0	
5011101001 Fréscano sección 01001	10796.0	10446.0	23846.0	23097.0	
50113 Fuendejalón	9391.0	9800.0	26246.0	25712.0	
5011301 Fuendejalón distrito 01	9391.0	9800.0	26246.0	25712.0	
5011301001 Fuendejalón sección 01001	9391.0	9800.0	26246.0	25712.0	
50114 Fuendetodos	12527.0	12946.0	25889.0	25892.0	
