Atlas de Distribución de Renta de los Hogares
Ciudad Real
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
1304702001 Herencia sección 02001	6945.0	6612.0	19425.0	18584.0	
1304702002 Herencia sección 02002	7783.0	7282.0	21291.0	20330.0	
1304703 Herencia distrito 03	6707.0	6438.0	19975.0	19112.0	
1304703001 Herencia sección 03001	6863.0	6558.0	19919.0	19025.0	
1304703002 Herencia sección 03002	6587.0	6347.0	20020.0	19180.0	
13048 Hinojosas de Calatrava	10184.0	9992.0	20214.0	20362.0	
1304801 Hinojosas de Calatrava distrito 01	10184.0	9992.0	20214.0	20362.0	
1304801001 Hinojosas de Calatrava sección 01001	10184.0	9992.0	20214.0	20362.0	
13049 Horcajo de los Montes	8360.0	7965.0	18976.0	18088.0	
1304901 Horcajo de los Montes distrito 01	8360.0	7965.0	18976.0	18088.0	
1304901001 Horcajo de los Montes sección 01001	8360.0	7965.0	18976.0	18088.0	
13050 Labores, Las	8334.0	8002.0	20008.0	19152.0	
1305001 Labores, Las distrito 01	8334.0	8002.0	20008.0	19152.0	
1305001001 Labores, Las sección 01001	8334.0	8002.0	20008.0	19152.0	
13904 Llanos del Caudillo	7987.0	7611.0	24800.0	23692.0	
1390401 Llanos del Caudillo distrito 01	7987.0	7611.0	24800.0	23692.0	
1390401001 Llanos del Caudillo sección 01001	7987.0	7611.0	24800.0	23692.0	
13051 Luciana	8340.0	8284.0	18741.0	19200.0	
1305101 Luciana distrito 01	8340.0	8284.0	18741.0	19200.0	
1305101001 Luciana sección 01001	8340.0	8284.0	18741.0	19200.0	
13052 Malagón	7971.0	7508.0	20219.0	19048.0	
1305201 Malagón distrito 01	7805.0	7390.0	20056.0	19049.0	
1305201001 Malagón sección 01001	8765.0	8432.0	22405.0	21699.0	
1305201002 Malagón sección 01002	7618.0	7090.0	18707.0	17440.0	
1305201003 Malagón sección 01003	7319.0	6916.0	19486.0	18449.0	
1305202 Malagón distrito 02	8116.0	7682.0	20946.0	19693.0	
1305202001 Malagón sección 02001	8363.0	7855.0	21255.0	19749.0	
1305202002 Malagón sección 02002	8680.0	8596.0	21033.0	20472.0	
1305202003 Malagón sección 02003	7467.0	6842.0	20585.0	18955.0	
1305203 Malagón distrito 03	8252.0	7231.0	17289.0	15499.0	
1305203001 Malagón sección 03001	8252.0	7231.0	17289.0	15499.0	
13053 Manzanares	9837.0	9573.0	25881.0	25363.0	
1305301 Manzanares distrito 01	11179.0	10616.0	27853.0	26367.0	
1305301001 Manzanares sección 01001	11692.0	11120.0	29325.0	27672.0	
1305301002 Manzanares sección 01002	10314.0	9841.0	27090.0	25824.0	
1305301003 Manzanares sección 01003	12234.0	11516.0	27833.0	26105.0	
1305302 Manzanares distrito 02	9313.0	9183.0	24674.0	24580.0	
1305302001 Manzanares sección 02001	10027.0	9911.0	27351.0	27192.0	
1305302002 Manzanares sección 02002	9657.0	10116.0	22802.0	24325.0	
